Country,Locality,Site_ID,Site_original,Site_Revised,Plot,Plot_Original,Transect,GPS_Waypoint,Latitude,Longitude,Day,Month,Year,Season,MaxCan,MinCan,MeanCan,MaxVis,MeanVis,TreeS,TreeM,TreeL,TreeTotal,Site_Type_Major,Site_Type_Minor,Transect_Type,Notes
Zambia,Zambezi,40ZAM8_8_12112021,,40ZAM8,2,8,T2_121121,1112 08,-13.510,23.441,12,11,2021,Season 2,20,1,10,300,50,6,1,0,7,Forest Edge,Forest Edge,Forest Edge,No signs of recent burning (not in past 12 months)'; Edge of degraded Mavunda transitioning to secondary growth 50:50
Zambia,Zambezi,40ZAM7_9_12112021,,40ZAM7,3,9,T2_121121,1112 09,-13.511,23.439,12,11,2021,Season 2,20,1,3,200,30,3,4,0,7,Forest Edge,Forest Edge,Forest Edge,Signs of burning'; Edge of degraded Cryptosepalum transition to low secondary growth
Zambia,Zambezi,39ZAM7_10_12112021,,39ZAM7,4,10,T2_121121,1112 10,-13.511,23.437,12,11,2021,Season 2,20,0,5,300,60,7,2,1,10,Forest Edge,Forest Edge,Forest Edge," 50% degraded, 50% secondary; Signs of burning, transition between degraded Cryptosepalum and secondary growth of former Cryptosepalum"
Zambia,Zambezi,39ZAM8_11_12112021,,39ZAM8,5,11,T2_121121,1112 11,-13.510,23.435,12,11,2021,Season 2,20,0,2,300,80,6,0,1,7,Forest Edge,Forest Edge,Forest Edge, Signs of burning;  Low secondary growth former Cryptosepalum 
Zambia,Zambezi,39ZAM8_12_12112021,,39ZAM8,6,12,T2_121121,1112 12,-13.510,23.434,12,11,2021,Season 2,15,0,2,300,30,15,1,0,16,Forest Edge,Agriculture,Forest Edge,low secondary growth; former Cryptosepalum;  Signs of burning within past 5 months; Farmland
Zambia,Zambezi,18ZAM8_1_13112021,,18ZAM8,1,1,T1_131121,1113 01,-13.508,23.246,13,11,2021,Season 2,15,0,10,300,40,50,2,0,52,Forest Edge,Forest,Forest, Mix of intact and degraded Cryptosepalum transitioning to plain
Zambia,Zambezi,18ZAM8_2_13112021,,18ZAM8,2,2,T1_131121,1113 02,-13.507,23.247,13,11,2021,Season 2,15,0,10,30,20,70,4,0,74,Forest Edge,Forest,Forest, Open in Mavunda in transition towards plain; No sign of recent burning
Zambia,Zambezi,19ZAM8_3_13112021,,19ZAM8,3,3,T1_131121,1113 03,-13.506,23.249,13,11,2021,Season 2,20,2,15,40,20,50,3,1,54,Forest,Forest,Forest, Largely intact Cryptosepalum; No sign of recent burning
Zambia,Zambezi,19ZAM8_4_13112021,,19ZAM8,4,4,T1_131121,1113 04,-13.505,23.251,13,11,2021,Season 2,15,5,10,50,20,50,4,0,54,Forest,Forest,Forest, Mix of intact and degraded Cryptosepalum; No sign of recent burning
Zambia,Zambezi,19ZAM8_5_13112021,,19ZAM8,5,5,T1_131121,1113 05,-13.505,23.253,13,11,2021,Season 2,15,5,10,50,30,20,1,1,22,Forest,Forest,Forest, Transitional intact Cryptosepalum and degraded Cryptosepalum
Zambia,Zambezi,19ZAM8_6_13112021,,19ZAM8,6,6,T1_131121,1113 06,-13.504,23.254,13,11,2021,Season 2,15,10,15,20,20,30,1,2,33,Forest,Forest,Forest,Largely intact Cryptosepalum;No signs of recent burning
Zambia,Zambezi,19ZAM8_7_13112021,,19ZAM8,1,7,T2_131121,1113 07,-13.503,23.256,13,11,2021,Season 2,20,10,15,30,20,10,3,1,14,Forest,Forest,Forest, Largely intact Cryptosepalum; No sign of recent fire
Zambia,Zambezi,20ZAM8_8_13112021,,20ZAM8,2,8,T2_131121,1113 08,-13.503,23.258,13,11,2021,Season 2,20,10,15,30,15,20,3,1,24,Forest,Forest,Forest, Largely intact Cryptosepalum with some path clearance for timber harvesting
Zambia,Zambezi,20ZAM8_9_13112021,,20ZAM8,3,9,T2_131121,1113 09,-13.503,23.260,13,11,2021,Season 2,15,10,10,60,20,100,1,0,101,Forest,Forest,Forest, Largely intact Cryptosepalum
Zambia,Zambezi,20ZAM8_10_13112021,,20ZAM8,4,10,T2_131121,1113 10,-13.502,23.261,13,11,2021,Season 2,15,1,10,80,30,15,4,1,20,Forest,Forest,Forest, Burned last year; Mixed of intact and degraded miombo
Zambia,Zambezi,20ZAM8_11_13112021,,20ZAM8,5,11,T2_131121,1113 11,-13.502,23.263,13,11,2021,Season 2,15,5,10,70,40,15,2,2,19,Forest,Forest,Forest, Mix of intact and degraded miombo; Some signs of burning last year
Zambia,Zambezi,20ZAM8_12_13112021,,20ZAM8,6,12,T2_131121,1113 12,-13.502,23.265,13,11,2021,Season 2,15,2,10,80,20,20,5,0,25,Forest,Forest,Forest, No sign recent burning;  Mosaic of intact and degraded Cryptosepalum
Zambia,Zambezi,22ZAM9_1_14112021,,22ZAM9,1,1,T1_141121,1114 01,-13.501,23.280,14,11,2021,Season 2,15,10,10,20,10,50,0,0,50,Forest Edge,Forest,Forest, Largely intact Cryptosepalum with signs of timber extraction
Zambia,Zambezi,22ZAM9_2_14112021,,22ZAM9,2,2,T1_141121,1114 02,-13.501,23.282,14,11,2021,Season 2,15,10,15,60,40,80,4,1,85,Forest Edge,Forest,Forest, Much reduced activity due to rain;  Mostly intact Cryptosepalum some signs of logging extractions;  Understory medium open about 3-4m high
Zambia,Zambezi,22ZAM9_3_14112021,,22ZAM9,3,3,T1_141121,1114 03,-13.500,23.284,14,11,2021,Season 2,15,10,10,30,20,30,3,0,33,Forest Edge,Forest,Forest, Largely intact open Cryptosepalum
Zambia,Zambezi,23ZAM9_4_14112021,,23ZAM9,4,4,T1_141121,1114 04,-13.500,23.286,14,11,2021,Season 2,10,10,10,40,20,80,3,2,85,Forest,Forest,Forest,Troop of Malbrouk monkeys came by; Intact Cryptosepalum with some dense understory; No fire damage
Zambia,Zambezi,23ZAM9_5_14112021,,23ZAM9,5,5,T1_141121,1114 05,-13.500,23.288,14,11,2021,Season 2,10,10,10,40,20,60,2,0,62,Forest,Forest,Forest, Intact open dry Cryptosepalum
Zambia,Zambezi,23ZAM9_6_14112021,,23ZAM9,6,6,T1_141121,1114 06,-13.500,23.290,14,11,2021,Season 2,10,10,10,60,20,25,5,0,30,Forest,Forest,Forest, Largely intact Cryptosepalum with old fields nearby; No sign of fire impact
Zambia,Zambezi,23ZAM9_7_14112021,,23ZAM9,1,7,T2_141121,1114 07,-13.500,23.292,14,11,2021,Season 2,20,3,10,90,30,50,4,0,54,Forest,Forest,Forest," Mosaic of intact Mavunda, secondary growth and former fields"
Zambia,Zambezi,24ZAM9_8_14112021,,24ZAM9,2,8,T2_141121,1114 08,-13.500,23.294,14,11,2021,Season 2,15,0,5,300,30,10,4,1,15,Forest,Forest,Forest," Very damaged Cryptosepalum old fields on both sides, fire damage in previous years (possibly last year)"
Zambia,Zambezi,24ZAM9_9_14112021,,24ZAM9,3,9,T2_141121,1114 09,-13.500,23.296,14,11,2021,Season 2,25,1,10,60,40,20,5,0,25,Forest,Forest,Forest, Mosaic of fairly intact Cryptosepalum and damaged Cryptosepalum transitioning to miombo with timber extraction; No recent fires but signs of fire from at least one decade ago
Zambia,Zambezi,24ZAM9_10_14112021,,24ZAM9,4,10,T2_141121,1114 10,-13.501,23.297,14,11,2021,Season 2,20,1,10,80,50,10,3,3,16,Forest,Forest,Forest,Damaged Cryptosepalum with fire impact in previous years on one side of road'; Fairly intact Cryptosepalum on other side of road
Zambia,Zambezi,24ZAM9_11_14112021,,24ZAM9,5,11,T2_141121,1114 11,-13.501,23.299,14,11,2021,Season 2,15,1,10,60,40,15,4,0,19,Forest,Forest,Forest, Damaged Cryptosepalum with timber extraction and burning in previous years; Old field nearby
Zambia,Zambezi,24ZAM9_12_14112021,,24ZAM9,6,12,T2_141121,1114 12,-13.501,23.301,14,11,2021,Season 2,20,1,10,60,30,40,5,3,48,Forest,Forest,Forest, Open Cryptosepalum with timber logging and miombo elements
Zambia,Zambezi,14ZAM8_1_15112021,,14ZAM8,1,1,T1_151121,1115 01,-13.507,23.211,15,11,2021,Season 2,10,0,0,500,300,5,0,0,5,Agriculture,Agriculture,Agriculture,Rained previous night;  Village with cultivated maize fields and young secondary growth miombo at edge
Zambia,Zambezi,14ZAM8_2_15112021,,14ZAM8,2,2,T1_151121,1115 02,-13.507,23.209,15,11,2021,Season 2,15,0,5,300,200,0,1,0,1,Agriculture,Agriculture,Agriculture, Village with cultivated maize fields and young secondary growth miombo
Zambia,Zambezi,14ZAM8_3_15112021,,14ZAM8,3,3,T1_151121,1115 03,-13.507,23.208,15,11,2021,Season 2,20,0,5,70,40,15,0,0,15,Agriculture,Agriculture,Agriculture, Young secondary growth at village edge; High fire impact
Zambia,Zambezi,14ZAM8_4_15112021,,14ZAM8,4,4,T1_151121,1115 04,-13.507,23.206,15,11,2021,Season 2,10,0,0,300,200,1,0,0,1,Agriculture,Agriculture,Agriculture, Village with cultivated wheat fields and very young secondary growth miombo
Zambia,Zambezi,14ZAM8_5_15112021,,14ZAM8,5,5,T1_151121,1115 05,-13.507,23.204,15,11,2021,Season 2,15,0,5,100,60,20,0,0,20,Agriculture,Agriculture,Agriculture, Old village site with young secondary growth of miombo and scattered larger trees at borders; High fire impact
Zambia,Zambezi,13ZAM8_6_15112021,,13ZAM8,6,6,T1_151121,1115 06,-13.507,23.202,15,11,2021,Season 2,15,0,5,100,50,20,1,0,21,Forest Edge,Agriculture,Agriculture, Young secondary growth with scattered large trees and old fields nearby; High fire impact and timber extraction
Zambia,Zambezi,13ZAM8_7_15112021,,13ZAM8,1,7,T2_151121,1115 07,-13.507,23.200,15,11,2021,Season 2,20,5,10,100,60,25,1,1,27,Forest Edge,Forest,Forest Edge," One side of road secondary growth miombo, other side degraded primary miombo with high fire impact and timber extraction; Perhaps former Cryptosepalum"
Zambia,Zambezi,13ZAM8_8_15112021,,13ZAM8,2,8,T2_151121,1115 08,-13.507,23.199,15,11,2021,Season 2,15,5,10,60,30,40,2,0,42,Forest Edge,Agriculture,Forest Edge," Secondary growth miombo with some scattered big trees in area, medium to high fire impact"
Zambia,Zambezi,13ZAM8_9_15112021,,13ZAM8,3,9,T2_151121,1115 09,-13.508,23.197,15,11,2021,Season 2,15,0,5,50,30,40,0,0,40,Forest Edge,Agriculture,Forest Edge," Young secondary growth miombo with high fire impact and no large trees, signs of timber extraction and fire this year"
Zambia,Zambezi,12ZAM8_10_15112021,,12ZAM8,4,10,T2_151121,1115 10,-13.509,23.195,15,11,2021,Season 2,25,0,10,80,50,40,0,1,41,Agriculture,Agriculture,Forest Edge,"Secondary growth miombo, with old fields nearby, timber extraction, scattered big trees;  No signs of burning from this year but possibly from previous year; Medium fire impact"
Zambia,Zambezi,12ZAM8_11_15112021,,12ZAM8,5,11,T2_151121,1115 11,-13.510,23.193,15,11,2021,Season 2,10,0,5,60,30,60,2,0,62,Agriculture,Agriculture,Forest Edge," Secondary growth with old fields nearby, timber extraction and signs of fire within past year (possibly May this year or some time last year)"
Zambia,Zambezi,11ZAM7_12_15112021,,11ZAM7,6,12,T2_151121,1115 12,-13.511,23.192,15,11,2021,Season 2,20,0,10,100,50,40,1,1,42,Forest Edge,Agriculture,Forest Edge, Patchwork of old fields and secondary growth miombo with timber extraction; Signs of burning earlier this year
Zambia,Zambezi,48ZAM12_1_16112021,Crypto0410_1,48ZAM12,1,1,T1_161121,0410 01,-13.471,23.517,16,11,2021,Season 2,20,15,15,30,20,10,1,1,12,Forest Edge,Forest,Forest, Intact Cryptosepalum with moderate dense understory close to edge of field cleared for timber and cultivation; Intact Cryptosepalum without fire damage but field heavily influence by fore
Zambia,Zambezi,49ZAM12_2_16112021,Crypto0410_1,49ZAM12,2,2,T1_161121,0410 02,-13.471,23.519,16,11,2021,Season 2,15,10,10,20,20,12,3,0,15,Forest,Forest,Forest,Largely intact Cryptosepalum with dense understory;  Tall trees not as large as at other sites in forest; No sign of fire damage
Zambia,Zambezi,49ZAM12_3_16112021,Crypto0410_1,49ZAM12,3,3,T1_161121,0410 03,-13.470,23.521,16,11,2021,Season 2,20,15,15,30,20,6,6,0,12,Forest,Forest,Forest, Mostly ntact Cryptosepalum with quite dense understory (though more open than eg site 5) however fields cleared nearby and area of more open degraded Cryptosepalum beyond first layer of vegetation on one side of road; Fire damage high;  Other side intact without damage
Zambia,Zambezi,49ZAM12_4_16112021,Crypto0410_1,49ZAM12,4,4,T1_161121,0410 04,-13.470,23.522,16,11,2021,Season 2,20,15,15,40,20,6,4,1,11,Forest,Forest,Forest, Intact Cryptosepalum with dense understory and some tall emergent trees; No signs of fire damage or timber extraction
Zambia,Zambezi,49ZAM12_5_16112021,Crypto0410_1,49ZAM12,5,5,T1_161121,0410 05,-13.470,23.524,16,11,2021,Season 2,20,15,15,50,20,8,6,0,14,Forest,Forest,Forest," Intact Cryptosepalum with relatively open understory; Good numbers of medium size trees, no sign of logging or fire damage"
Zambia,Zambezi,49ZAM12_6_16112021,Crypto0410_1,49ZAM12,6,6,T1_161121,0410 06,-13.469,23.526,16,11,2021,Season 2,20,10,15,40,20,10,1,0,11,Forest,Forest,Forest, Intact Cryptosepalum with dense understory and some tall emergent trees; No fire damage
Zambia,Zambezi,50ZAM12_7_16112021,Crypto0410_2,50ZAM12,1,7,T2_161121,0410 07,-13.469,23.528,16,11,2021,Season 2,NA,NA,NA,50,20,4,4,1,9,Forest,Forest,Forest, Intact Cryptosepalum with dense understory and tall emergent trees; No sign of fire damage
Zambia,Zambezi,50ZAM12_8_16112021,Crypto0410_2,50ZAM12,2,8,T2_161121,0410 08,-13.468,23.530,16,11,2021,Season 2,20,10,15,30,10,7,3,0,10,Forest,Forest,Forest, Intact Cryptosepalum with dense understory and some tall emergent trees in area; No fire damage
Zambia,Zambezi,50ZAM12_9_16112021,Crypto0410_2,50ZAM12,3,9,T2_161121,0410 09,-13.468,23.531,16,11,2021,Season 2,20,10,15,30,10,10,3,0,13,Forest,Forest,Forest, Intact Cryptosepalum with dense understory and tall emergent trees; No fire damage or signs of logging
Zambia,Zambezi,50ZAM12_10_16112021,Crypto0410_2,50ZAM12,4,10,T2_161121,0410 10,-13.467,23.533,16,11,2021,Season 2,20,0,5,600,300,10,1,0,11,Forest,Forest,Forest, 50% very degraded Cryptosepalum with extreme fire damage and cleared for timber/cultivation; Other side intact Cryptosepalum within dense understory and some scattered large trees
Zambia,Zambezi,50ZAM12_11_16112021,Crypto0410_2,50ZAM12,5,11,T2_161121,0410 11,-13.467,23.535,16,11,2021,Season 2,15,0,5,1000,600,20,1,0,21,Forest,Forest,Forest, 50% completely degraded Cryptosepalum with very high fire damage and large areas cleared for logging and cultivation; Other side of road with lovely intact Cryptosepalum with dense understory and tall emergent trees
Zambia,Zambezi,51ZAM12_12_16112021,Crypto0410_2,51ZAM12,6,12,T2_161121,0410 12,-13.466,23.537,16,11,2021,Season 2,20,0,15,1000,300,12,4,0,16,Forest,Forest,Forest, Highly degraded Cryptosepalum on one side with very high fire damage and large areas cleared for timber; Other side of road intact Mavunda with dense understory and large emergent trees
Zambia,Zambezi,6ZAM3_1_17112021,,6ZAM3,1,1,T1_171121,1117 01,-13.554,23.140,17,11,2021,Season 2,10,0,0,500,200,2,1,0,3,Agriculture,Agriculture,Agriculture,Secondary growth at edge of active maize field;  Scattered taller trees nearby; Strong fire impact
Zambia,Zambezi,6ZAM2_2_17112021,,6ZAM2,2,2,T1_171121,1117 02,-13.556,23.140,17,11,2021,Season 2,10,0,0,300,200,0,0,0,0,Agriculture,Agriculture,Agriculture,Young secondary growth on old cassava fields with scattered taller trees nearby;  Active cassava fields nearby; Strong fire impact
Zambia,Zambezi,6ZAM2_3_17112021,,6ZAM2,3,3,T1_171121,1117 03,-13.557,23.140,17,11,2021,Season 2,10,0,0,400,200,3,2,0,5,Agriculture,Agriculture,Agriculture,Young secondary growth in old fields;  Scattered taller trees nearby; Strong fire impact
Zambia,Zambezi,6ZAM2_4_17112021,,6ZAM2,4,4,T1_171121,1117 04,-13.559,23.140,17,11,2021,Season 2,10,0,0,500,300,0,0,0,0,Agriculture,Agriculture,Agriculture, Young Secondary growth on old maize and cassava fields with taller secondary growth nearby; Strong fire impact
Zambia,Zambezi,6ZAM2_5_17112021,,6ZAM2,5,5,T1_171121,1117 05,-13.561,23.138,17,11,2021,Season 2,15,0,0,500,300,3,0,0,3,Agriculture,Agriculture,Agriculture, Secondary growth on former maize fields with scattered small trees and some more developed secondary woodland in strip nearby; Strong fire impact
Zambia,Zambezi,6ZAM2_6_17112021,,6ZAM2,6,6,T1_171121,1117 06,-13.560,23.136,17,11,2021,Season 2,10,0,0,800,400,0,2,0,2,Agriculture,Agriculture,Agriculture,Young secondary growth on old cassava fields;  Strong fire impact; Scattered medium trees
Zambia,Zambezi,6ZAM2_7_17112021,,6ZAM2,1,7,T2_171121,1117 07,-13.560,23.134,17,11,2021,Season 2,10,5,0,1000,100,13,0,0,13,Agriculture,Agriculture,Agriculture, Medium to young Secondary growth next to cassava field at edge of village; Strong fire impact
Zambia,Zambezi,6ZAM2_8_17112021,,6ZAM2,2,8,T2_171121,1117 08,-13.559,23.133,17,11,2021,Season 2,10,0,0,1000,500,NA,NA,NA,NA,Agriculture,Agriculture,Agriculture,Edge of village with maize cultivation;  Secondary growth and scattered old fields nearby;  Strong fire damage
Zambia,Zambezi,5ZAM2_9_17112021,,5ZAM2,3,9,T2_171121,1117 09,-13.559,23.131,17,11,2021,Season 2,15,0,0,1000,700,0,0,0,0,Agriculture,Agriculture,Agriculture, Village with maize cultivation and scattered larger trees; Secondary growth at edge
Zambia,Zambezi,5ZAM2_10_17112021,,5ZAM2,4,10,T2_171121,1117 10,-13.559,23.129,17,11,2021,Season 2,15,0,0,500,400,NA,NA,NA,NA,Agriculture,Agriculture,Agriculture, Village with maize field and scattered tall trees
Zambia,Zambezi,5ZAM2_11_17112021,,5ZAM2,5,11,T2_171121,1117 11,-13.559,23.127,17,11,2021,Season 2,10,0,0,1000,500,2,0,0,2,Agriculture,Agriculture,Agriculture, Village with maize cultivation and secondary growth at edge
Zambia,Zambezi,5ZAM2_12_17112021,,5ZAM2,6,12,T2_171121,1117 12,-13.558,23.125,17,11,2021,Season 2,10,0,0,1000,800,0,1,0,1,Agriculture,Agriculture,Agriculture," Village with maize fields, scattered taller trees beyond"
Zambia,Zambezi,49ZAM5_1_18112021,Crypto0413_1,49ZAM5,1,1,T1_181121,0413 01,-13.532,23.518,18,11,2021,Season 2,10,0,5,30,30,15,0,0,15,Forest Edge,Forest,Forest,Camp site in otherwise degraded Cryptosepalum;  Signs of timber extraction and coffee consumption; No fire impact
Zambia,Zambezi,48ZAM5_2_18112021,Crypto0413_1,48ZAM5,2,2,T1_181121,0413 02,-13.533,23.516,18,11,2021,Season 2,15,10,10,40,30,15,0,0,15,Forest,Forest,Forest, Mosaic of intact and degraded Cryptosepalum with logging track through it and signs of timber extraction; no fire impact
Zambia,Zambezi,48ZAM5_3_18112021,Crypto0413_1,48ZAM5,3,3,T1_181121,0413 03,-13.534,23.515,18,11,2021,Season 2,20,15,15,40,30,20,1,1,22,Forest,Forest,Forest, Largely intact Cryptosepalum with logging trail through centre; Signs of timber extraction but no fire impact
Zambia,Zambezi,48ZAM5_4_18112021,Crypto0413_1,48ZAM5,4,4,T1_181121,0413 04,-13.534,23.513,18,11,2021,Season 2,20,15,15,40,30,10,0,0,10,Forest,Forest,Forest, Mosaic of intact and degraded Cryptosepalum; Intact areas with dense understory and tall emergent trees;  Much signs of timber extraction; No signs of fire damage;  Logging path cutting through habitat
Zambia,Zambezi,48ZAM5_5_18112021,Crypto0413_1,48ZAM5,5,5,T1_181121,0413 05,-13.534,23.512,18,11,2021,Season 2,20,10,15,50,30,20,2,1,23,Forest,Forest,Forest, Open miombo with signs of timber extraction and some fire impact; Scattered large trees in area
Zambia,Zambezi,48ZAM5_6_18112021,Crypto0413_1,48ZAM5,6,6,T1_181121,0413 06,-13.535,23.510,18,11,2021,Season 2,15,0,10,100,40,30,0,0,30,Forest,Forest,Forest,Open canopy miombo with some cleared areas and signs of timber extraction;  Scattered large trees in area; Some fire damage
Zambia,Zambezi,47ZAM5_7_18112021,Crypto0413_2,47ZAM5,1,7,T2_181121,0413 07,-13.535,23.508,18,11,2021,Season 2,20,5,10,50,30,30,0,0,30,Forest,Forest,Forest, Open canopy miombo with scattered large trees in area; Signs of logging and some fire impact
Zambia,Zambezi,47ZAM5_8_18112021,Crypto0413_2,47ZAM5,2,8,T2_181121,0413 08,-13.535,23.506,18,11,2021,Season 2,15,10,15,40,30,30,1,0,31,Forest,Forest,Forest, Open understory miombo near edge of Cryptosepalum; Timber extraction of large rosewood trees and signs of fire damage to trunks
Zambia,Zambezi,47ZAM5_9_18112021,Crypto0413_2,47ZAM5,3,9,T2_181121,0413 09,-13.535,23.504,18,11,2021,Season 2,20,10,15,40,20,25,2,0,27,Forest,Forest,Forest,Mixture of intact and more open Cryptosepalum transitioning to miombo nearby;  Understory dense to open; No fire damage or timber extraction signs
Zambia,Zambezi,47ZAM5_10_18112021,Crypto0413_2,47ZAM5,4,10,T2_181121,0413 10,-13.535,23.502,18,11,2021,Season 2,10,10,10,40,30,30,0,0,30,Forest,Forest,Forest,Largely intact Cryptosepalum with quite open understory;  Some natural disturbance with tree fall; No fire impact
Zambia,Zambezi,47ZAM5_11_18112021,Crypto0413_2,47ZAM5,5,11,T2_181121,0413 11,-13.535,23.501,18,11,2021,Season 2,15,10,15,50,30,40,2,0,42,Forest,Forest,Forest,Largely intact Cryptosepalum with quite dense to more open understory;  Logging track going through centre of point count site and signs of timber extraction; No fire impact
Zambia,Zambezi,46ZAM5_12_18112021,Crypto0413_2,46ZAM5,6,12,T2_181121,0413 12,-13.536,23.499,18,11,2021,Season 2,NA,NA,NA,40,30,40,1,0,41,Forest,Forest,Forest, Interior of intact Cryptosepalum with relatively open understory; No fire damage or signs of logging
Zambia,Zambezi,49ZAM5_1_19112021,Crypto0414_1,49ZAM5,1,1,T1_191121,0414 01,-13.531,23.526,19,11,2021,Season 2,20,0,15,80,40,7,2,0,9,Forest Edge,Forest,Forest,Mosaic of intact and degraded Cryptosepalum;  50% with medium fire impact and timber extraction with cleared open understory; Other 50% with dense understory and intact without signs of fire impact
Zambia,Zambezi,50ZAM5_2_19112021,Crypto0414_1,50ZAM5,2,2,T1_191121,0414 02,-13.531,23.528,19,11,2021,Season 2,25,5,20,50,20,3,1,1,5,Forest,Forest,Forest," Largely intact Cryptosepalum with tall emergent trees and dense understory, except for a small tree fall gap (where point count conducted from); No signs of timber extraction or fire impact"
Zambia,Zambezi,50ZAM5_3_19112021,Crypto0414_1,50ZAM5,3,3,T1_191121,0414 03,-13.532,23.529,19,11,2021,Season 2,20,10,15,50,20,15,2,1,18,Forest,Forest,Forest,Largely intact Cryptosepalum with dense understory and tall emergent trees'; Except for logging trail running through middle where point count done; signs of timber extraction nearby
Zambia,Zambezi,50ZAM5_4_19112021,Crypto0414_1,50ZAM5,4,4,T1_191121,0414 04,-13.532,23.531,19,11,2021,Season 2,20,10,15,50,30,12,3,1,16,Forest,Forest,Forest,Miombo with open understory and large trees;  Cryptosepalum nearby and old fields with much wild ginger; No signs of logging in immediate area but plenty signs beyond; No fire impact in immediate area
Zambia,Zambezi,50ZAM5_5_19112021,Crypto0414_1,50ZAM5,5,5,T1_191121,0414 05,-13.531,23.533,19,11,2021,Season 2,20,0,10,80,40,8,2,0,10,Forest,Forest,Forest,Drainage line with mostly Cryptosepalum on one side and mostly miombo on the other;  Both with tall trees; Signs of logging (logging path runs along drainage line) and some fire impact
